age,annual_income,credit_score,debt_to_income_ratio,loan_amount,employment_years,employment_type,education_level,marital_status,property_ownership,loan_approved
69,6689051.2126290705,664.0,0.5311467633710123,27326614.480873954,11.0,Full-time,Master,Single,Own,Approved
48,4852338.495240947,348.0,0.893787427009998,47269174.6736453,1.0,Full-time,Bachelor,Single,Rent,Rejected
20,6532853.424017402,817.0,0.25673777463281167,21085638.42025512,26.0,Self-employed,High School,Single,Rent,Rejected
27,5972299.370212525,417.0,0.24026467561217713,34302406.794983976,11.0,Full-time,High School,Married,Mortgage,Rejected
35,7849017.917806056,752.0,0.2631925041800893,48923675.255398564,11.0,Full-time,Master,Married,Mortgage,Approved
47,5678726.725132408,696.0,0.3381079912597027,41666193.336191036,23.0,Part-time,Bachelor,Married,Mortgage,Rejected
41,6219885.345868563,326.0,0.10735397464609964,33292672.521082863,3.0,Full-time,Master,Married,Own,Rejected
37,4846565.822589793,671.0,0.6972196608085894,37063827.9281952,3.0,Part-time,Bachelor,Single,Own,Rejected
41,3994219.699842011,396.0,0.20739871782913655,46887679.15283668,17.0,Self-employed,Master,Married,Rent,Approved
60,5981464.415120729,828.0,0.9261457472705857,48027853.11561748,15.0,Self-employed,Master,Single,Mortgage,Rejected
31,8005461.395079418,485.0,0.2156863139098707,48479438.385777794,13.0,Full-time,Bachelor,Single,Mortgage,Approved
38,3768238.7041540383,514.0,0.2556420293087751,31656439.781923577,16.0,Full-time,Bachelor,Married,Mortgage,Approved
44,4503727.342424825,550.0,0.29702022881081636,19850870.84339659,16.0,Part-time,Bachelor,Married,Rent,Rejected
69,5053300.870435349,515.0,0.768538097011416,7524503.318858697,2.0,Full-time,Bachelor,Single,Own,Approved
24,6369792.619883427,328.0,0.4276064874420298,19891852.065679744,5.0,Full-time,Bachelor,Married,Mortgage,Rejected
53,,401.0,0.8193346240306186,47204817.282045335,22.0,Full-time,High School,Married,Own,Rejected
58,6826126.3128667995,422.0,0.7848537123557885,44600056.94902709,12.0,Full-time,Bachelor,Single,Own,Rejected
29,,353.0,0.9294904227674665,26659323.44108105,8.0,Unemployed,High School,Married,Mortgage,Rejected
66,3722197.3800276075,582.0,0.7566041551040548,27313357.04310228,20.0,Part-time,High School,Single,Rent,Rejected
26,6219457.95629078,416.0,0.05191116966906284,16137097.130153505,8.0,Full-time,Bachelor,Single,Own,Approved
56,,413.0,0.8372812736990584,23270886.61345359,7.0,Full-time,High School,Single,Rent,Rejected
66,5038080.4348559,842.0,0.9380725967054112,36007976.20303036,16.0,Unemployed,Master,Single,Own,Rejected
34,6212170.447353566,592.0,0.993689192549669,20719105.556741804,15.0,Full-time,Master,Married,Rent,Rejected
61,4466393.959203175,494.0,0.12526759413246513,10211209.731725657,15.0,Part-time,Master,Married,Own,Approved
43,5646091.463293974,591.0,0.6132732693265346,27502119.36242881,26.0,Full-time,Bachelor,Single,Mortgage,Rejected
45,2389415.140572102,560.0,0.1994586658841594,12041508.66126207,27.0,Self-employed,Bachelor,Single,Rent,Rejected
45,3922369.4437883543,506.0,0.262509640912599,48740090.2446174,18.0,Part-time,Bachelor,Single,Rent,Rejected
65,7095041.628219526,348.0,0.745584338222858,20126655.786585752,23.0,Full-time,Bachelor,Married,Own,Approved
45,7018165.9652088415,305.0,0.9776677176990604,45573583.608846694,,Full-time,High School,Single,Own,Approved
29,5518866.593436371,678.0,0.5948555014630229,12052145.83357759,24.0,Full-time,Bachelor,Married,Rent,Approved
36,4093900.4912205082,693.0,0.8505844698222473,10271241.259983046,13.0,Self-employed,Master,Married,Mortgage,Rejected
33,6650531.659369886,523.0,0.008883803828827919,31228155.32294713,19.0,Full-time,High School,Married,Own,Rejected
21,7472974.762993275,322.0,0.03663163984961926,39189574.83686271,13.0,Part-time,High School,Divorced,Rent,Rejected
67,4175266.2602179744,409.0,0.5967243373258634,28771463.62876641,13.0,Full-time,Master,Single,Mortgage,Rejected
32,2089960.6266963687,698.0,0.38898310160043914,12259988.496657709,13.0,Self-employed,High School,Divorced,Rent,Rejected
46,5898269.850908039,471.0,0.8897578149731539,2856823.781315807,11.0,Part-time,High School,Single,Own,Approved
28,6827536.554814886,605.0,0.30198191308573374,31296152.238359254,5.0,Full-time,High School,Single,Rent,Approved
26,6174967.052676153,,0.43205102750404745,7420824.042911867,19.0,Full-time,Master,Married,Rent,Rejected
67,8130158.394459881,727.0,0.5279091978315682,17815642.96458423,12.0,Full-time,Bachelor,Married,Own,Approved
29,8138601.331056287,766.0,0.27303883288624753,34113452.92989034,15.0,Part-time,Bachelor,Married,Rent,Approved
28,,366.0,0.9084948674532943,5803148.588563662,8.0,Full-time,High School,Single,Rent,Approved
41,5397988.771154239,455.0,0.46453358465809713,7235322.509413834,1.0,Full-time,Bachelor,Divorced,Mortgage,Rejected
42,4006930.3159739124,505.0,0.42415560911901695,4021644.1580628026,21.0,Unemployed,Bachelor,Single,Rent,Rejected
26,2955872.606785352,454.0,0.8497530489343326,49807877.3164345,26.0,Full-time,Bachelor,Single,Own,Rejected
67,,808.0,0.3119784016478985,19966761.66147748,28.0,Part-time,Bachelor,Single,Rent,Rejected
28,6434042.706526087,373.0,0.817465344510961,45383963.21899709,2.0,Full-time,Bachelor,Married,Own,Approved
46,5605775.041372886,348.0,0.12227285272134947,15385696.282789823,,Full-time,Bachelor,Married,Own,Rejected
43,6779921.681001679,766.0,0.18278853336489964,37906925.691884294,19.0,Full-time,Bachelor,Married,Rent,Approved
48,10063242.819932919,478.0,0.9508416661717347,11734264.199306566,1.0,Part-time,High School,Single,Mortgage,Rejected
36,5999735.206482795,347.0,0.842447490807708,25417910.77276426,26.0,Full-time,Bachelor,Single,Mortgage,Approved
39,3424158.8417992047,371.0,0.38789890145640626,41406171.2254932,23.0,Self-employed,Bachelor,Single,Own,Rejected
26,7070253.641349917,412.0,0.6384564487170294,41000385.54585905,9.0,Full-time,Bachelor,Married,Mortgage,Approved
62,3386975.415317782,458.0,0.9429701894309558,39919755.15077105,7.0,Full-time,Bachelor,Married,Own,Rejected
59,8496673.769569486,329.0,0.21185890286408426,41362986.23888909,16.0,Self-employed,Master,Married,Own,Rejected
26,1057101.6826559787,,0.059010470223000655,11362141.783988083,25.0,Full-time,Master,Divorced,Mortgage,Approved
47,3906902.0993284727,550.0,0.5374680645053053,24628597.355458938,21.0,Full-time,Bachelor,Single,Mortgage,Rejected
38,6244276.546221961,818.0,0.14259687866359327,24758702.255260773,0.0,Full-time,Master,Single,Own,Rejected
39,7355041.987649087,391.0,0.18731909271137515,44634621.88004771,5.0,Part-time,High School,Married,Own,Rejected
63,3646033.7474196353,412.0,0.8915391897315794,15547699.640572011,6.0,Self-employed,Master,Married,Own,Rejected
58,3283484.064293353,558.0,0.007403458644891336,46643298.77606337,14.0,Full-time,Bachelor,Married,Rent,Rejected
59,5296734.383272755,406.0,0.8168200264638685,23088991.078998853,17.0,Full-time,Bachelor,Divorced,Mortgage,Rejected
26,8817987.70046477,689.0,0.5169507763356076,33819563.15569352,8.0,Part-time,High School,Married,Own,Approved
25,1923244.7333363737,657.0,0.5592943876453004,14175272.501687383,7.0,Self-employed,High School,Single,Rent,Rejected
44,4371759.805655067,498.0,0.6717679604563624,21104607.23473406,24.0,Full-time,High School,Single,Own,Rejected
60,5520370.039451572,726.0,0.43144499230801037,35780245.67138788,9.0,Self-employed,High School,Married,Own,Approved
32,3408101.2735176003,777.0,0.11561188819241475,26124609.950699456,28.0,Full-time,High School,Married,Mortgage,Approved
58,3401227.564580142,802.0,0.10282022380482381,46604692.57272836,3.0,Full-time,Master,Single,Mortgage,Rejected
59,4533216.770783097,419.0,0.7543621991839425,37119123.32897639,19.0,Full-time,High School,Single,Own,Rejected
41,5585419.652098949,608.0,0.2210351432672849,28655743.350019395,27.0,Full-time,Bachelor,Married,Own,Approved
68,4609876.707006676,837.0,0.028101683617644202,44446818.0759582,7.0,Full-time,Master,Married,Own,Approved
36,7931131.30473193,774.0,0.9796138890989411,33612263.05064847,0.0,Self-employed,High School,Single,Rent,Rejected
67,6185207.556803501,643.0,0.9803915193606934,32718703.197601184,7.0,Full-time,Master,Married,Own,Approved
41,5766328.0464301435,435.0,0.37814133734377986,13072195.324233737,22.0,Full-time,Bachelor,Single,Rent,Rejected
53,7055307.238616743,576.0,0.025523844557113207,20347991.310882334,11.0,Full-time,Bachelor,Divorced,Rent,Approved
27,5801605.782829846,832.0,0.7272646585927497,34481878.97759705,22.0,Part-time,High School,Single,Own,Approved
68,4113626.7453970644,330.0,0.8310120604856692,44697793.862674735,24.0,Self-employed,High School,Married,Mortgage,Rejected
64,4473695.093811234,546.0,0.12501369011580976,16461826.208600845,14.0,Full-time,Bachelor,Married,Own,Approved
37,,710.0,0.13545861490923627,11558795.47520625,12.0,Full-time,High School,Single,Mortgage,Rejected
43,9009756.373082153,326.0,0.8222239996967906,30091102.961976934,15.0,Full-time,High School,Married,Rent,Approved
61,6861447.939468127,372.0,0.9219073887152348,4292657.807032943,25.0,Full-time,High School,Single,Mortgage,Approved
21,1000000.0,396.0,0.7907548366741496,36012543.37105025,22.0,Full-time,Bachelor,Married,Own,Approved
21,7666256.865285983,645.0,0.20074494916952956,35453788.62108656,17.0,Full-time,High School,Married,Mortgage,Rejected
46,2068134.7191187718,775.0,0.41152121943422093,18393335.5183216,0.0,Part-time,Master,Single,Own,Rejected
33,6041337.955952559,599.0,0.6008424258659141,44741205.01390018,16.0,Full-time,High School,Single,Mortgage,Rejected
67,1000000.0,598.0,0.1602934738208287,25606875.93541725,15.0,Full-time,Master,Married,Mortgage,Rejected
58,4143741.3174068537,586.0,0.2106024926325083,32642482.583953906,22.0,Full-time,High School,Single,Rent,Approved
31,7681867.015483678,748.0,0.282886072068555,11269345.614978554,4.0,Part-time,Master,Married,Rent,Approved
51,7793267.773238873,511.0,0.5095132702908365,21449676.42284,19.0,Full-time,Bachelor,Single,Mortgage,Approved
47,5613550.785607936,375.0,0.5108048871775476,43258459.47321864,20.0,Full-time,Bachelor,Divorced,Mortgage,Rejected
47,6574929.586475712,700.0,0.8142945193475526,11434037.833984798,9.0,Self-employed,High School,Married,Mortgage,Approved
65,2172859.5483831754,333.0,0.7530102006876256,20138144.502030972,25.0,Full-time,Bachelor,Married,Mortgage,Approved
44,6076666.545339995,797.0,0.913735675109942,16585750.676978366,5.0,Full-time,High School,Single,Mortgage,Rejected
23,6701941.486563679,815.0,0.8329017228245964,8404399.058374226,11.0,Full-time,Bachelor,Single,Rent,Approved
45,10139491.675400278,627.0,0.2538775483056547,15196177.988249242,9.0,Unemployed,High School,Single,Own,Rejected
55,3753561.40063715,397.0,0.33129676930399987,12405841.89518562,21.0,Full-time,Bachelor,Single,Own,Rejected
69,5032605.634056223,665.0,0.5004232436325338,46256087.892605044,16.0,Self-employed,High School,Married,Rent,Approved
22,5156230.223304209,762.0,0.014271134563644594,37312861.422597,1.0,Full-time,High School,Married,Rent,Approved
20,6397167.467552408,327.0,0.9039020062837214,16488977.507358393,18.0,Full-time,Bachelor,Single,Rent,Rejected
36,6761021.3764312705,685.0,0.044344212562339225,38403613.608892776,19.0,Part-time,PhD,Married,Own,Approved
26,7121830.223579731,572.0,0.3224412708166363,2084857.6986596985,5.0,Full-time,Bachelor,Single,Rent,Approved
67,6975924.318625622,426.0,0.5691747911964067,26799710.827785857,27.0,Full-time,Bachelor,Single,Own,Rejected
24,2037763.414978566,501.0,0.5178413886068658,13266393.622998983,,Full-time,Bachelor,Married,Rent,Rejected
38,1000000.0,820.0,0.6544598928258747,6601781.518617194,26.0,Self-employed,Bachelor,Married,Rent,Rejected
58,3971247.2258339296,586.0,0.527520175294209,44304167.88858594,12.0,Full-time,High School,Married,Own,Rejected
65,4929166.3107872205,749.0,0.2290014257030344,10767686.178866057,8.0,Full-time,High School,Single,Mortgage,Rejected
53,3773464.481426201,387.0,0.20107818779387188,41297163.55436783,11.0,Full-time,Master,Single,Rent,Approved
54,4080603.7139977985,617.0,0.9072470690754986,21247911.19709679,17.0,Full-time,Bachelor,Single,Mortgage,Rejected
68,4327501.144519599,318.0,0.26396673673559257,1700247.7319943167,7.0,Full-time,Bachelor,Married,Own,Rejected
35,6154881.9988387395,406.0,0.28097723387951345,36894108.635750234,24.0,Full-time,Bachelor,Married,Own,Approved
59,2932615.88992194,757.0,0.4129528961003446,30221628.152749028,17.0,Full-time,Bachelor,Single,Own,Approved
69,4844344.460078548,610.0,0.13943832714997395,17864422.275223147,24.0,Part-time,Bachelor,Married,Own,Approved
66,4859652.76756192,711.0,0.5072728444232404,14795750.762386905,22.0,Full-time,Bachelor,Married,Own,Approved
58,6109398.677016973,797.0,0.6650317617021314,4610871.366151301,24.0,Full-time,High School,Married,Own,Approved
46,7323809.679425806,543.0,0.7860004920773669,47129854.14692834,21.0,Part-time,Bachelor,Single,Mortgage,Rejected
60,8368214.79624279,679.0,0.7114542418642291,25205259.3499122,1.0,Unemployed,Bachelor,Single,Mortgage,Rejected
57,3508018.439157113,814.0,0.1476359640802637,5190701.361229293,7.0,Part-time,PhD,Single,Mortgage,Approved
69,1000050.7788710147,506.0,0.45606714497092393,43565306.16947906,,Full-time,Bachelor,Single,Mortgage,Rejected
69,4516143.542529427,693.0,0.03858620080817843,14662825.46807302,8.0,Part-time,Bachelor,Married,Rent,Rejected
44,1822766.2834003074,320.0,0.017797996720949283,10976533.070998086,27.0,Self-employed,High School,Married,Rent,Rejected
45,10469153.818513943,826.0,0.4401304182738006,14765934.478768717,23.0,Full-time,High School,Married,Own,Rejected
33,3254238.962313939,642.0,0.252960494457629,28664001.471748456,17.0,Full-time,Master,Married,Own,Approved
33,6127667.531305462,501.0,0.6833607948733628,4628767.7403547885,7.0,Full-time,Master,Single,Mortgage,Rejected
33,6868132.213348858,419.0,0.7242407868134125,24606088.547011144,18.0,Self-employed,Bachelor,Divorced,Mortgage,Rejected
44,5681244.656476006,688.0,0.8954037245582557,44891428.81109132,2.0,Full-time,Bachelor,Divorced,Mortgage,Rejected
55,,836.0,0.7606825135390387,10220408.19646007,8.0,Full-time,High School,Married,Mortgage,Rejected
23,4595037.719768379,533.0,0.048244123136541694,17228249.835459948,12.0,Full-time,Master,Single,Own,Approved
66,3330236.485257031,619.0,0.3716230103577677,20409976.287530985,8.0,Self-employed,High School,Married,Rent,Rejected
34,3226750.775697483,479.0,0.2730233517521221,29724814.864835016,24.0,Full-time,Master,Single,Rent,Approved
51,6500011.389207363,667.0,0.3861324498271612,46043458.079789266,19.0,Part-time,Bachelor,Married,Mortgage,Rejected
37,4620403.507469886,375.0,0.16007565896870157,20332421.20387885,11.0,Self-employed,High School,Single,Mortgage,Rejected
33,3227022.021193566,795.0,0.09770410369059346,4388489.193210417,29.0,Full-time,Master,Married,Rent,Rejected
20,5882610.431047144,821.0,0.5209845425084006,18049592.21011863,22.0,Full-time,PhD,Married,Own,Approved
61,6418498.450176626,500.0,0.7203813108663943,10314185.217392394,12.0,Full-time,High School,Single,Own,Approved
39,5542610.372572422,645.0,0.7019109019319428,32936949.462136064,7.0,Self-employed,Master,Single,Rent,Rejected
29,6799192.784671214,782.0,0.45094432217622715,2433843.349199277,14.0,Part-time,Master,Single,Mortgage,Approved
29,5176197.225700627,518.0,0.5222789862889461,15304568.582580596,28.0,Self-employed,Master,Married,Own,Approved
43,3812749.32563748,359.0,0.5163287225086414,27713501.854398377,12.0,Full-time,PhD,Married,Own,Approved
53,6622800.14302302,849.0,0.6915703777680562,14589376.09642816,20.0,Full-time,Bachelor,Single,Rent,Rejected
47,3219823.4929433293,520.0,0.04792517595602408,27998768.883917455,12.0,Full-time,Bachelor,Married,Mortgage,Rejected
46,2742229.305600047,801.0,0.7098961088712239,6620903.787171977,16.0,Full-time,Master,Single,Rent,Rejected
59,7311899.298401331,432.0,0.5822009007572875,47197468.911491506,14.0,Self-employed,Bachelor,Married,Rent,Rejected
20,4304304.057966815,352.0,0.1981087146715742,15254433.55916445,24.0,Full-time,Bachelor,Divorced,Rent,Rejected
52,8331367.818889944,749.0,0.04905885374626451,46227041.13010429,21.0,Full-time,Bachelor,Single,Own,Approved
23,6713189.573453212,361.0,0.10852779055788842,16965936.535703123,18.0,Full-time,Master,Divorced,Own,Approved
26,4152322.5721983216,322.0,0.5246913414192697,39310169.367476396,2.0,Full-time,Bachelor,Married,Mortgage,Rejected
28,5972442.864525335,343.0,0.7584085300912828,13063180.515601397,13.0,Full-time,Bachelor,Single,Mortgage,Rejected
35,10056760.548893753,346.0,0.33465728712450116,33818676.21709046,29.0,Full-time,Bachelor,Married,Rent,Approved
24,6508546.285624784,323.0,0.37912391070522167,16862094.47731559,9.0,Self-employed,High School,Single,Rent,Rejected
53,6163397.81348488,388.0,0.9341464150461124,25948797.33127328,16.0,Full-time,High School,Single,Mortgage,Rejected
42,3810557.852706759,473.0,0.21301308403257602,34016893.14242035,28.0,Part-time,Bachelor,Married,Rent,Approved
62,8689109.392397456,418.0,0.10374942457535163,29855242.75494507,7.0,Full-time,Bachelor,Married,Own,Approved
69,7635875.427025946,477.0,0.34341011380001796,29237749.07090102,17.0,Part-time,Master,Married,Rent,Rejected
44,3828875.936546596,641.0,0.7459221194922737,4218360.947223247,11.0,Full-time,Bachelor,Single,Rent,Approved
32,8760825.710819583,358.0,0.6260772910561319,13204764.776408,16.0,Self-employed,Master,Divorced,Rent,Rejected
43,5329502.433004696,737.0,0.4157954393695692,29020125.202970542,22.0,Part-time,High School,Married,Mortgage,Approved
30,3319236.650659946,727.0,0.9647525328318305,1897543.1535705274,29.0,Full-time,PhD,Divorced,Mortgage,Rejected
36,3802962.5863629268,725.0,0.7349964382945733,13281568.500683002,10.0,Full-time,High School,Single,Own,Rejected
56,6755402.734149555,680.0,0.061861424383293784,12230076.73212864,8.0,Full-time,Bachelor,Married,Mortgage,Approved
32,3332999.6862890013,785.0,0.7446314438540483,13242949.397880886,21.0,Part-time,Bachelor,Married,Rent,Rejected
46,2793767.217894169,484.0,0.02403855590585835,27244865.47876603,23.0,Full-time,Bachelor,Single,Rent,Rejected
39,4122251.035163047,759.0,0.6503233231174055,29516057.346940428,23.0,Full-time,High School,Divorced,Rent,Rejected
52,4420973.551180775,401.0,0.21048283629265874,45540901.72426775,24.0,Full-time,High School,Single,Rent,Rejected
61,3653368.948722876,314.0,0.6964422090375577,19915521.40228474,22.0,Self-employed,Master,Single,Mortgage,Rejected
51,4092110.212123939,350.0,0.30977956664779616,46402366.94001317,24.0,Self-employed,Bachelor,Divorced,Mortgage,Rejected
27,6833862.468122785,608.0,0.8730063079555649,32945762.904224344,14.0,Full-time,PhD,Divorced,Mortgage,Approved
48,5513004.872958898,333.0,0.33691383659146046,45720359.39912723,8.0,Full-time,Bachelor,Single,Own,Rejected
59,3968718.49370299,504.0,0.619695855404297,41840132.98232237,11.0,Self-employed,PhD,Single,Rent,Rejected
38,4144303.8354394296,369.0,0.2859275596539883,34691539.726976685,10.0,Part-time,High School,Married,Rent,Rejected
25,4736687.647477294,529.0,0.9172215451421782,18449189.076429013,16.0,Full-time,High School,Divorced,Mortgage,Rejected
63,4851171.584152957,779.0,0.7809959810281724,12814411.936575707,5.0,Full-time,Bachelor,Married,Rent,Rejected
58,4859627.487565172,832.0,0.24330287634460313,11897180.340089578,,Part-time,Master,Married,Own,Approved
67,6760495.326099969,,0.9487967125586596,47656518.03535778,7.0,Full-time,Bachelor,Married,Rent,Rejected
60,5394076.80858413,540.0,0.35715758957622823,47970118.31333855,9.0,Full-time,High School,Single,Rent,Rejected
40,5452915.35319843,550.0,0.6518649476671875,36516737.30269114,24.0,Self-employed,High School,Divorced,Mortgage,Rejected
41,7853570.707400179,434.0,0.7428532311143964,44306003.21974739,14.0,Full-time,Bachelor,Single,Mortgage,Rejected
61,8753302.863784136,389.0,0.022902161464912307,46030811.99087396,3.0,Self-employed,Bachelor,Married,Mortgage,Approved
29,2538057.4276040024,739.0,0.9589673461572462,26066253.629446298,28.0,Full-time,Bachelor,Married,Mortgage,Rejected
29,1842183.7752087633,597.0,0.3444413060873649,31823924.840633437,17.0,Self-employed,Master,Married,Own,Rejected
48,4301187.770755227,706.0,0.18977889343122423,21518970.398090515,10.0,Full-time,Bachelor,Married,Rent,Approved
35,6566257.145789295,607.0,0.8507077917284981,21506047.449977893,8.0,Part-time,Master,Divorced,Rent,Rejected
20,5751972.799974861,401.0,0.7028992828234144,2883017.0135861165,8.0,Full-time,Bachelor,Married,Mortgage,Rejected
36,7108199.405423763,660.0,0.08674327262335257,22257251.56375547,27.0,Full-time,Bachelor,Married,Own,Rejected
49,4215272.308615772,827.0,0.11704458137676954,34001000.764145985,7.0,Full-time,PhD,Single,Own,Approved
45,1086586.3356439967,592.0,0.715191870653649,21677126.139221985,2.0,Part-time,Bachelor,Married,Own,Approved
65,2266436.5374439494,445.0,0.07478325595908397,43748074.166970864,20.0,Full-time,Bachelor,Single,Rent,Rejected
38,6129468.1173172025,703.0,0.9171754351240651,17295584.66794389,17.0,Full-time,Master,Single,Own,Approved
40,7123507.211116437,301.0,0.7415401369476332,7501420.281481625,13.0,Full-time,High School,Single,Rent,Rejected
36,1186406.3037957808,418.0,0.3354922059669888,40766375.84572391,2.0,Full-time,Bachelor,Married,Mortgage,Rejected
65,7821315.066616083,490.0,0.36293877922533824,34023447.99810101,16.0,Part-time,High School,Divorced,Rent,Approved
59,5929265.02359921,302.0,0.5064960962041014,12849154.633708509,3.0,Unemployed,High School,Married,Rent,Rejected
40,4859155.803441258,786.0,0.3609694136485402,27286111.546069417,20.0,Full-time,High School,Single,Mortgage,Rejected
60,3746353.6842976618,476.0,0.7834685514383157,20690764.591095828,27.0,Full-time,High School,Single,Rent,Rejected
59,8182322.153657997,556.0,0.9747369441016157,47004129.04534723,17.0,Unemployed,Bachelor,Married,Own,Rejected
64,6794012.865378135,833.0,0.5845215154381931,30759272.455110822,14.0,Part-time,Master,Single,Rent,Approved
68,5981646.903753294,776.0,0.4460373276675289,8761073.798162589,18.0,Part-time,Bachelor,Single,Rent,Rejected
38,3537194.9955932703,697.0,0.22277414026821718,25605274.179212272,27.0,Full-time,Bachelor,Married,Own,Rejected
26,,795.0,0.6534334192478002,43265284.79366869,21.0,Full-time,Bachelor,Divorced,Rent,Rejected
36,5060702.3159096185,519.0,0.6855768618153971,33903336.831590615,5.0,Full-time,Master,Married,Mortgage,Approved
20,5598034.914116241,472.0,0.6851906070143637,42280151.72883416,14.0,Full-time,Master,Single,Rent,Approved
56,,689.0,0.026985035868492324,13269566.379416374,6.0,Self-employed,Master,Married,Rent,Rejected
25,3468899.0707572135,801.0,0.8991221006604709,44529217.47532955,11.0,Full-time,Master,Married,Rent,Approved
45,5639441.971833743,559.0,0.33810656342917667,38024955.25938443,15.0,Full-time,High School,Married,Mortgage,Rejected
21,6393877.122916806,430.0,0.744165762481609,36716774.01646586,8.0,Self-employed,Bachelor,Single,Mortgage,Rejected
51,4116785.1797327558,412.0,0.7598069071003198,17980512.418412697,19.0,Full-time,Bachelor,Married,Rent,Rejected
67,5468153.321544622,319.0,0.6505549788122396,44495245.12426588,4.0,Self-employed,Bachelor,Divorced,Rent,Rejected
24,5116998.848753891,514.0,0.39486652314429216,32260989.49226761,10.0,Full-time,Bachelor,Single,Mortgage,Rejected
56,6830262.658949326,609.0,0.6083842168165255,42740134.36627732,1.0,Full-time,High School,Married,Rent,Rejected
50,4402117.457462789,550.0,0.04019869125787656,18687601.343327317,21.0,Full-time,High School,Single,Own,Approved
31,5453141.927368815,787.0,0.7618957921879063,8136952.462153468,15.0,Full-time,Master,Married,Rent,Approved
54,5874338.802651228,681.0,0.09958864832833891,17284521.830795795,3.0,Full-time,Bachelor,Married,Rent,Approved
49,4356865.808444864,708.0,0.3967509257996017,23307953.02138394,4.0,Full-time,High School,Married,Own,Rejected
67,3349290.864640977,570.0,0.10361878766496657,27136961.38212913,6.0,Full-time,High School,Married,Own,Approved
25,3674787.7614957904,706.0,0.8370744458190945,26029651.569865335,5.0,Part-time,Bachelor,Married,Own,Rejected
34,5818380.073057157,493.0,0.5503023934359592,27756675.029391654,23.0,Full-time,Bachelor,Divorced,Rent,Approved
34,4529367.773445475,740.0,0.6909551201692724,42243582.49592443,21.0,Full-time,Bachelor,Married,Rent,Rejected
35,4502821.082828714,612.0,0.682582169842613,9334961.063220326,9.0,Full-time,High School,Single,Own,Rejected
39,6208295.134031467,378.0,0.8416062316585045,16486513.463274673,13.0,Full-time,High School,Married,Mortgage,Rejected
32,7038983.046057293,479.0,0.13256940334513467,44541816.03133712,7.0,Full-time,Bachelor,Married,Rent,Approved
63,7383431.74668964,313.0,0.6597281404048841,28462452.023358185,28.0,Full-time,Bachelor,Married,Own,Approved
61,3774997.6837951853,545.0,0.5751340544036574,29586103.648109034,13.0,Full-time,High School,Married,Own,Rejected
65,6845491.237595318,313.0,0.030897122571315383,24425064.68608366,13.0,Full-time,Bachelor,Married,Rent,Rejected
50,9169966.187097304,398.0,0.20142290882280256,27899757.114320815,19.0,Full-time,Bachelor,Married,Own,Approved
53,5252140.399260677,,0.2675715413782208,10705906.797444958,27.0,Unemployed,Master,Married,Own,Approved
48,,735.0,0.07255637542916615,27796478.071488284,22.0,Full-time,High School,Married,Rent,Rejected
22,4436478.1656652,556.0,0.3547198058988015,49861483.267644726,2.0,Full-time,Master,Married,Rent,Approved
28,,333.0,0.027202508715475693,28736331.07328503,0.0,Self-employed,PhD,Married,Mortgage,Approved
30,6684506.992809677,318.0,0.5531834922577296,3175720.814695487,28.0,Self-employed,Master,Single,Mortgage,Rejected
30,4862277.511587472,559.0,0.2115009605797873,40025346.57318233,8.0,Self-employed,Master,Single,Mortgage,Rejected
44,4700580.35595199,715.0,0.2870031055091986,20427296.00744599,8.0,Full-time,Master,Divorced,Own,Rejected
41,6374686.87616033,436.0,0.9104716261712841,8530131.276576532,21.0,Part-time,High School,Single,Own,Rejected
61,6558966.101744065,658.0,0.5028168491235254,43263470.50510787,1.0,Self-employed,Bachelor,Married,Mortgage,Rejected
65,3798313.462670369,415.0,0.26901393124441586,10700689.521213412,15.0,Self-employed,Bachelor,Divorced,Rent,Rejected
28,3846071.3500391245,703.0,0.5984617582480662,46117602.10306813,7.0,Full-time,Bachelor,Single,Mortgage,Rejected
39,3757288.719028096,501.0,0.2016714348674956,22648028.03168767,25.0,Full-time,Bachelor,Married,Own,Approved
40,9227028.60559589,675.0,0.07439568576418487,37396750.9027353,5.0,Unemployed,Bachelor,Married,Own,Rejected
29,7954291.973326996,549.0,0.020906354400268667,27802796.666587505,22.0,Full-time,PhD,Divorced,Own,Approved
41,6414080.845082537,745.0,0.9515290453762563,13574713.391846165,12.0,Full-time,High School,Single,Rent,Approved
48,4249177.523678712,577.0,0.7246108241431163,33883418.55030002,0.0,Full-time,High School,Single,Own,Rejected
28,4486141.935363766,411.0,0.7999481482923824,47937714.99361725,18.0,Full-time,Bachelor,Divorced,Rent,Approved
24,5726874.64615282,772.0,0.9809177281788319,38712211.37277921,14.0,Full-time,High School,Single,Rent,Rejected
59,9418260.466434225,691.0,0.9316287034134395,30596881.83218373,0.0,Full-time,Bachelor,Married,Own,Rejected
30,5577754.318278526,442.0,0.7369131986375159,49540777.30502698,9.0,Unemployed,High School,Married,Own,Rejected
20,,331.0,0.6939870698193193,14001006.699791552,0.0,Full-time,Bachelor,Single,Rent,Rejected
61,1000000.0,480.0,0.33684999693537665,4054732.9075629218,27.0,Full-time,Bachelor,Divorced,Own,Rejected
20,5515157.8545934195,815.0,0.10401725179510213,2574412.439680623,11.0,Self-employed,High School,Married,Own,Approved
58,2212277.0664887773,568.0,0.573722548367576,35823706.09838112,,Full-time,High School,Single,Own,Approved
65,4026010.1655167835,535.0,0.5762532950885922,41681385.87197436,,Full-time,Bachelor,Single,Rent,Rejected
